"","ctime","intertime","cwma","ratecat"
"1633",1397322000,0,952.258064516129,"l"
"1634",1397322000,0,948.387096774194,"l"
"1635",1397322000,0,942.58064516129,"l"
"1636",1397322180,180,886.451612903226,"m"
"1637",1397323500,1320,929.032258064516,"h"
"1638",1397325600,2100,929.032258064516,"h"
"1639",1397325600,0,894.193548387097,"l"
"1640",1397325600,0,884.516129032258,"l"
"1641",1397325600,0,870.967741935484,"l"
"1642",1397326500,900,900,"m"
"1643",1397327400,900,909.677419354839,"m"
"1644",1397327400,0,870.967741935484,"l"
"1645",1397327400,0,812.903225806452,"l"
"1646",1397328120,720,822.58064516129,"m"
"1647",1397328300,180,669.677419354839,"m"
"1648",1397330100,1800,638.709677419355,"h"
"1649",1397333700,3600,725.806451612903,"h"
"1650",1397333700,0,725.806451612903,"l"
"1651",1397335620,1920,787.741935483871,"h"
"1652",1397335620,0,758.709677419355,"l"
"1653",1397336400,780,758.709677419355,"m"
"1654",1397336400,0,754.838709677419,"l"
"1655",1397336700,300,745.161290322581,"m"
"1656",1397338200,1500,754.838709677419,"h"
"1657",1397338200,0,725.806451612903,"l"
"1658",1397340000,1800,754.838709677419,"h"
"1659",1397340000,0,754.838709677419,"l"
"1660",1397340000,0,696.774193548387,"l"
"1661",1397343600,3600,749.032258064516,"h"
"1662",1397343600,0,706.451612903226,"l"
"1663",1397343600,0,696.774193548387,"l"
"1664",1397344500,900,725.806451612903,"m"
"1665",1397345400,900,754.838709677419,"m"
"1666",1397347200,1800,812.903225806452,"h"
"1667",1397347200,0,807.096774193548,"l"
"1668",1397348400,1200,803.225806451613,"m"
"1669",1397348880,480,750.967741935484,"m"
"1670",1397349000,120,754.838709677419,"m"
"1671",1397349540,540,772.258064516129,"m"
"1672",1397351700,2160,841.935483870968,"h"
"1673",1397352600,900,841.935483870968,"m"
"1674",1397352600,0,812.903225806452,"l"
"1675",1397353140,540,830.322580645161,"m"
"1676",1397353200,60,832.258064516129,"m"
"1677",1397354400,1200,847.741935483871,"m"
"1678",1397354400,0,841.935483870968,"l"
"1679",1397354700,300,793.548387096774,"m"
"1680",1397355000,300,687.096774193548,"m"
"1681",1397356380,1380,731.612903225806,"h"
"1682",1397356560,180,675.483870967742,"m"
"1683",1397358000,1440,721.935483870968,"h"
"1684",1397358000,0,696.774193548387,"l"
"1685",1397358600,600,716.129032258065,"m"
"1686",1397359800,1200,745.161290322581,"m"
"1687",1397359800,0,696.774193548387,"l"
"1688",1397359800,0,696.774193548387,"l"
"1689",1397361000,1200,677.41935483871,"m"
"1690",1397361000,0,677.41935483871,"l"
"1691",1397361600,600,696.774193548387,"m"
"1692",1397363400,1800,638.709677419355,"h"
"1693",1397363400,0,638.709677419355,"l"
"1694",1397363400,0,638.709677419355,"l"
"1695",1397363880,480,625.161290322581,"m"
"1696",1397365200,1320,638.709677419355,"h"
"1697",1397365200,0,580.645161290323,"l"
"1698",1397365200,0,580.645161290323,"l"
"1699",1397365200,0,541.935483870968,"l"
"1700",1397365260,60,528.387096774194,"m"
"1701",1397366760,1500,572.903225806452,"h"
"1702",1397367000,240,563.225806451613,"m"
"1703",1397367000,0,493.548387096774,"l"
"1704",1397368800,1800,522.58064516129,"h"
"1705",1397368800,0,522.58064516129,"l"
"1706",1397368800,0,505.161290322581,"l"
"1707",1397368800,0,503.225806451613,"l"
"1708",1397369040,240,472.258064516129,"m"
"1709",1397370240,1200,510.967741935484,"m"
"1710",1397371260,1020,534.193548387097,"m"
"1711",1397372100,840,551.612903225806,"m"
"1712",1397372100,0,507.096774193548,"l"
"1713",1397372400,300,510.967741935484,"m"
"1714",1397372400,0,464.516129032258,"l"
"1715",1397372400,0,464.516129032258,"l"
"1716",1397372400,0,445.161290322581,"l"
"1717",1397372880,480,421.935483870968,"m"
"1718",1397373240,360,433.548387096774,"m"
"1719",1397376000,2760,522.58064516129,"h"
"1720",1397376900,900,512.903225806452,"m"
"1721",1397376900,0,512.903225806452,"l"
"1722",1397377800,900,522.58064516129,"m"
"1723",1397378100,300,474.193548387097,"m"
"1724",1397378100,0,474.193548387097,"l"
"1725",1397378100,0,474.193548387097,"l"
"1726",1397378100,0,458.709677419355,"l"
"1727",1397378100,0,416.129032258065,"l"
"1728",1397378100,0,416.129032258065,"l"
"1729",1397378100,0,416.129032258065,"l"
"1730",1397380500,2400,493.548387096774,"h"
"1731",1397381400,900,520.645161290323,"m"
"1732",1397382900,1500,520.645161290323,"h"
"1733",1397386800,3900,638.709677419355,"h"
"1734",1397386800,0,638.709677419355,"l"
"1735",1397391600,4800,735.483870967742,"h"
"1736",1397392200,600,754.838709677419,"m"
"1737",1397394000,1800,812.903225806452,"h"
"1738",1397394000,0,812.903225806452,"l"
"1739",1397394000,0,805.161290322581,"l"
"1740",1397396100,2100,834.193548387097,"h"
"1741",1397397000,900,830.322580645161,"m"
"1742",1397397600,600,822.58064516129,"m"
"1743",1397397600,0,822.58064516129,"l"
"1744",1397401200,3600,929.032258064516,"h"
"1745",1397401200,0,929.032258064516,"l"
"1746",1397403000,1800,987.096774193548,"h"
"1747",1397404800,1800,1045.16129032258,"h"
"1748",1397404800,0,1029.67741935484,"l"
"1749",1397406300,1500,1066.45161290323,"h"
"1750",1397406300,0,977.41935483871,"l"
"1751",1397406300,0,948.387096774194,"l"
"1752",1397407500,1200,987.096774193548,"m"
"1753",1397408400,900,987.096774193548,"m"
"1754",1397412000,3600,1093.54838709677,"h"
"1755",1397413560,1560,1143.87096774194,"h"
"1756",1397413800,240,1151.61290322581,"m"
"1757",1397418000,4200,1287.09677419355,"h"
"1758",1397419200,1200,1325.8064516129,"m"
"1759",1397419200,0,1325.8064516129,"l"
"1760",1397419200,0,1325.8064516129,"l"
"1761",1397420100,900,1277.41935483871,"m"
"1762",1397421000,900,1277.41935483871,"m"
"1763",1397421000,0,1229.03225806452,"l"
"1764",1397422717,1717,1158.61290322581,"h"
"1765",1397422800,83,1161.29032258065,"m"
"1766",1397422800,0,1006.45161290323,"l"
"1767",1397424600,1800,1045.16129032258,"h"
"1768",1397426400,1800,1045.16129032258,"h"
"1769",1397426400,0,1045.16129032258,"l"
"1770",1397426400,0,1045.16129032258,"l"
"1771",1397427240,840,1004.51612903226,"m"
"1772",1397427300,60,977.41935483871,"m"
"1773",1397427960,660,979.354838709677,"m"
"1774",1397428020,60,981.290322580645,"m"
"1775",1397428200,180,870.967741935484,"m"
"1776",1397428200,0,870.967741935484,"l"
"1777",1397429100,900,841.935483870968,"m"
"1778",1397429400,300,793.548387096774,"m"
"1779",1397430000,600,812.903225806452,"m"
"1780",1397430000,0,764.516129032258,"l"
"1781",1397430000,0,764.516129032258,"l"
"1782",1397431800,1800,822.58064516129,"h"
"1783",1397431800,0,783.870967741935,"l"
"1784",1397432700,900,783.870967741935,"m"
"1785",1397432700,0,667.741935483871,"l"
"1786",1397433600,900,646.451612903226,"m"
"1787",1397433600,0,638.709677419355,"l"
"1788",1397434500,900,532.258064516129,"m"
"1789",1397435220,720,516.774193548387,"m"
"1790",1397435400,180,522.58064516129,"m"
"1791",1397435400,0,522.58064516129,"l"
"1792",1397437200,1800,551.612903225806,"h"
"1793",1397437200,0,522.58064516129,"l"
"1794",1397437200,0,522.58064516129,"l"
"1795",1397437200,0,467.193548387097,"l"
"1796",1397437200,0,464.516129032258,"l"
"1797",1397437200,0,464.516129032258,"l"
"1798",1397438160,960,437.41935483871,"m"
"1799",1397438400,240,387.096774193548,"m"
"1800",1397439000,600,406.451612903226,"m"
"1801",1397440800,1800,464.516129032258,"h"
"1802",1397440800,0,437.41935483871,"l"
"1803",1397440800,0,435.483870967742,"l"
"1804",1397442600,1800,472.258064516129,"h"
"1805",1397442600,0,470.322580645161,"l"
"1806",1397442600,0,464.516129032258,"l"
"1807",1397442600,0,464.516129032258,"l"
"1808",1397442600,0,435.483870967742,"l"
"1809",1397442900,300,435.483870967742,"m"
"1810",1397443200,300,425.806451612903,"m"
"1811",1397444400,1200,464.516129032258,"m"
"1812",1397444400,0,464.516129032258,"l"
"1813",1397445360,960,437.41935483871,"m"
"1814",1397446200,840,464.516129032258,"m"
"1815",1397446800,600,454.838709677419,"m"
"1816",1397448000,1200,493.548387096774,"m"
"1817",1397448600,600,483.870967741935,"m"
"1818",1397448720,120,487.741935483871,"m"
"1819",1397449560,840,485.806451612903,"m"
"1820",1397449800,240,470.322580645161,"m"
"1821",1397450160,360,476.129032258065,"m"
"1822",1397450400,240,483.870967741935,"m"
"1823",1397451000,600,445.161290322581,"m"
"1824",1397451060,60,447.096774193548,"m"
"1825",1397451600,540,464.516129032258,"m"
"1826",1397451600,0,464.516129032258,"l"
"1827",1397451600,0,464.516129032258,"l"
"1828",1397451600,0,464.516129032258,"l"
"1829",1397451660,60,435.483870967742,"m"
"1830",1397451900,240,435.483870967742,"m"
"1831",1397452980,1080,450.967741935484,"m"
"1832",1397455260,2280,466.451612903226,"h"
"1833",1397456100,840,493.548387096774,"m"
"1834",1397456100,0,493.548387096774,"l"
"1835",1397458800,2700,522.58064516129,"h"
"1836",1397458800,0,522.58064516129,"l"
"1837",1397460000,1200,561.290322580645,"m"
"1838",1397462400,2400,638.709677419355,"h"
"1839",1397463600,1200,677.41935483871,"m"
"1840",1397465400,1800,725.806451612903,"h"
"1841",1397469300,3900,841.935483870968,"h"
"1842",1397469600,300,812.903225806452,"m"
"1843",1397470500,900,841.935483870968,"m"
"1844",1397471100,600,830.322580645161,"m"
"1845",1397471700,600,822.58064516129,"m"
"1846",1397472540,840,830.322580645161,"m"
"1847",1397475000,2460,870.967741935484,"h"
"1848",1397476800,1800,909.677419354839,"h"
"1849",1397476800,0,905.806451612903,"l"
"1850",1397476800,0,878.709677419355,"l"
"1851",1397478600,1800,929.032258064516,"h"
"1852",1397479500,900,946.451612903226,"m"
"1853",1397482200,2700,1025.8064516129,"h"
"1854",1397482920,720,1029.67741935484,"m"
"1855",1397483100,180,1033.54838709677,"m"
"1856",1397484000,900,1045.16129032258,"m"
"1857",1397485500,1500,1093.54838709677,"h"
"1858",1397485800,300,1103.22580645161,"m"
"1859",1397487600,1800,1161.29032258065,"h"
"1860",1397488980,1380,1203.87096774194,"h"
"1861",1397489400,420,1209.67741935484,"m"
"1862",1397489400,0,1174.83870967742,"l"
"1863",1397489400,0,1101.29032258065,"l"
"1864",1397490600,1200,1112.90322580645,"m"
"1865",1397491200,600,1132.25806451613,"m"
"1866",1397491380,180,1050.96774193548,"m"
"1867",1397491500,120,1054.83870967742,"m"
"1868",1397493000,1500,1064.51612903226,"h"
"1869",1397493000,0,987.096774193548,"l"
"1870",1397493900,900,977.41935483871,"m"
"1871",1397494800,900,948.387096774194,"m"
"1872",1397494920,120,826.451612903226,"m"
"1873",1397495700,780,841.935483870968,"m"
"1874",1397496540,840,840,"m"
"1875",1397496600,60,822.58064516129,"m"
"1876",1397496600,0,803.225806451613,"l"
"1877",1397499600,3000,872.903225806452,"h"
"1878",1397500200,600,812.903225806452,"m"
"1879",1397500380,180,760.645161290323,"m"
"1880",1397501280,900,789.677419354839,"m"
"1881",1397502000,720,812.903225806452,"m"
"1882",1397502900,900,783.870967741935,"m"
"1883",1397504400,1500,803.225806451613,"h"
"1884",1397505300,900,745.161290322581,"m"
"1885",1397505600,300,731.612903225806,"m"
"1886",1397505600,0,725.806451612903,"l"
"1887",1397505600,0,696.774193548387,"l"
"1888",1397505600,0,648.387096774194,"l"
"1889",1397506500,900,667.741935483871,"m"
"1890",1397507400,900,638.709677419355,"m"
"1891",1397507400,0,594.193548387097,"l"
"1892",1397507400,0,580.645161290323,"l"
"1893",1397507400,0,580.645161290323,"l"
"1894",1397507400,0,580.645161290323,"l"
"1895",1397507460,60,543.870967741935,"m"
"1896",1397508300,840,551.612903225806,"m"
"1897",1397509200,900,574.838709677419,"m"
"1898",1397510400,1200,609.677419354839,"m"
"1899",1397510640,240,569.032258064516,"m"
"1900",1397511000,360,580.645161290323,"m"
"1901",1397511000,0,551.612903225806,"l"
"1902",1397511600,600,541.935483870968,"m"
"1903",1397512200,600,557.41935483871,"m"
"1904",1397512800,600,551.612903225806,"m"
"1905",1397512800,0,524.516129032258,"l"
"1906",1397512800,0,522.58064516129,"l"
"1907",1397514000,1200,561.290322580645,"m"
"1908",1397514600,600,483.870967741935,"m"
"1909",1397516400,1800,522.58064516129,"h"
"1910",1397516400,0,516.774193548387,"l"
"1911",1397517300,900,516.774193548387,"m"
"1912",1397517540,240,501.290322580645,"m"
"1913",1397517600,60,474.193548387097,"m"
"1914",1397520000,2400,503.225806451613,"h"
"1915",1397520000,0,474.193548387097,"l"
"1916",1397520000,0,464.516129032258,"l"
"1917",1397520120,120,468.387096774194,"m"
"1918",1397520900,780,493.548387096774,"m"
"1919",1397521800,900,522.58064516129,"m"
"1920",1397521800,0,493.548387096774,"l"
"1921",1397522400,600,483.870967741935,"m"
"1922",1397522400,0,483.870967741935,"l"
"1923",1397522820,420,497.41935483871,"m"
"1924",1397523600,780,522.58064516129,"m"
"1925",1397525400,1800,580.645161290323,"h"
"1926",1397525460,60,580.645161290323,"m"
"1927",1397527200,1740,609.677419354839,"h"
"1928",1397529000,1800,638.709677419355,"h"
"1929",1397529000,0,600,"l"
"1930",1397529000,0,592.258064516129,"l"
"1931",1397529540,540,598.064516129032,"m"
"1932",1397529960,420,611.612903225806,"m"
"1933",1397530440,480,607.741935483871,"m"
"1934",1397530800,360,600,"m"
"1935",1397530800,0,580.645161290323,"l"
"1936",1397530800,0,580.645161290323,"l"
"1937",1397532000,1200,619.354838709677,"m"
"1938",1397532600,600,600,"m"
"1939",1397532600,0,580.645161290323,"l"
"1940",1397533800,1200,561.290322580645,"m"
"1941",1397534400,600,580.645161290323,"m"
"1942",1397535060,660,572.903225806452,"m"
"1943",1397535095,35,566.290322580645,"m"
"1944",1397535600,505,580.645161290323,"m"
"1945",1397536200,600,522.58064516129,"m"
"1946",1397537400,1200,561.290322580645,"m"
"1947",1397537820,420,574.838709677419,"m"
"1948",1397537820,0,570.967741935484,"l"
"1949",1397537940,120,549.677419354839,"m"
"1950",1397538000,60,522.58064516129,"m"
"1951",1397541000,3000,619.354838709677,"h"
"1952",1397541240,240,607.741935483871,"m"
"1953",1397542500,1260,648.387096774194,"h"
"1954",1397544300,1800,692.903225806452,"h"
"1955",1397545800,1500,716.129032258065,"h"
"1956",1397547000,1200,696.774193548387,"m"
"1957",1397547540,540,712.258064516129,"m"
"1958",1397549100,1560,706.451612903226,"h"
"1959",1397550600,1500,696.774193548387,"h"
"1960",1397550600,0,696.774193548387,"l"
"1961",1397553000,2400,774.193548387097,"h"
"1962",1397554500,1500,805.161290322581,"h"
"1963",1397554500,0,791.612903225806,"l"
"1964",1397559600,5100,940.645161290323,"h"
"1965",1397563200,3600,1045.16129032258,"h"
"1966",1397563200,0,1045.16129032258,"l"
"1967",1397569500,6300,1248.38709677419,"h"
"1968",1397570400,900,1238.70967741935,"m"
"1969",1397570400,0,1219.35483870968,"l"
"1970",1397570400,0,1219.35483870968,"l"
"1971",1397571300,900,1209.67741935484,"m"
"1972",1397571600,300,1200,"m"
"1973",1397574000,2400,1256.12903225806,"h"
"1974",1397574000,0,1255,"l"
"1975",1397574000,0,1238.70967741935,"l"
"1976",1397575800,1800,1277.41935483871,"h"
"1977",1397576160,360,1250.32258064516,"m"
"1978",1397576400,240,1244.51612903226,"m"
"1979",1397577180,780,1269.67741935484,"m"
"1980",1397577600,420,1279.35483870968,"m"
"1981",1397578500,900,1306.45161290323,"m"
"1982",1397579400,900,1238.70967741935,"m"
"1983",1397580000,600,1250.32258064516,"m"
"1984",1397580000,0,1209.67741935484,"l"
"1985",1397580000,0,1151.61290322581,"l"
"1986",1397580300,300,1112.90322580645,"m"
"1987",1397581200,900,1103.22580645161,"m"
"1988",1397581200,0,1085.8064516129,"l"
"1989",1397581200,0,1035.48387096774,"l"
"1990",1397583000,1800,1045.16129032258,"h"
"1991",1397584500,1500,1093.54838709677,"h"
"1992",1397584800,300,1025.8064516129,"m"
"1993",1397584800,0,977.41935483871,"l"
"1994",1397585700,900,1006.45161290323,"m"
"1995",1397586000,300,851.612903225806,"m"
"1996",1397586600,600,754.838709677419,"m"
"1997",1397588400,1800,812.903225806452,"h"
"1998",1397590200,1800,667.741935483871,"h"
"1999",1397590200,0,638.709677419355,"l"
"2000",1397592000,1800,696.774193548387,"h"
"2001",1397593800,1800,754.838709677419,"h"
"2002",1397595600,1800,783.870967741935,"h"
"2003",1397595600,0,774.193548387097,"l"
"2004",1397595600,0,696.774193548387,"l"
"2005",1397595600,0,696.774193548387,"l"
"2006",1397595600,0,696.774193548387,"l"
"2007",1397595900,300,648.387096774194,"m"
"2008",1397596200,300,646.451612903226,"m"
"2009",1397596200,0,638.709677419355,"l"
"2010",1397598300,2100,681.290322580645,"h"
"2011",1397598300,0,667.741935483871,"l"
"2012",1397601000,2700,725.806451612903,"h"
"2013",1397601480,480,712.258064516129,"m"
"2014",1397601600,120,696.774193548387,"m"
"2015",1397602500,900,725.806451612903,"m"
"2016",1397602500,0,725.806451612903,"l"
"2017",1397602500,0,716.129032258065,"l"
"2018",1397602500,0,687.096774193548,"l"
"2019",1397602800,300,696.774193548387,"m"
"2020",1397604600,1800,754.838709677419,"h"
"2021",1397604600,0,696.774193548387,"l"
"2022",1397604600,0,648.387096774194,"l"
"2023",1397605800,1200,677.41935483871,"m"
"2024",1397606400,600,696.774193548387,"m"
"2025",1397606400,0,667.741935483871,"l"
"2026",1397606400,0,658.064516129032,"l"
"2027",1397607000,600,658.064516129032,"m"
"2028",1397608200,1200,638.709677419355,"m"
"2029",1397608200,0,580.645161290323,"l"
"2030",1397608200,0,580.645161290323,"l"
"2031",1397610000,1800,580.645161290323,"h"
"2032",1397610000,0,522.58064516129,"l"
"2033",1397610300,300,474.193548387097,"m"
"2034",1397610600,300,483.870967741935,"m"
"2035",1397611200,600,503.225806451613,"m"
"2036",1397611800,600,522.58064516129,"m"
"2037",1397611800,0,522.58064516129,"l"
"2038",1397613600,1800,570.967741935484,"h"
"2039",1397615880,2280,634.838709677419,"h"
"2040",1397617800,1920,696.774193548387,"h"
"2041",1397619000,1200,667.741935483871,"m"
"2042",1397619000,0,667.741935483871,"l"
"2043",1397620800,1800,638.709677419355,"h"
"2044",1397620800,0,623.225806451613,"l"
"2045",1397620800,0,619.354838709677,"l"
"2046",1397621760,960,621.290322580645,"m"
"2047",1397622600,840,648.387096774194,"m"
"2048",1397623500,900,677.41935483871,"m"
"2049",1397624400,900,706.451612903226,"m"
"2050",1397626200,1800,754.838709677419,"h"
"2051",1397626620,420,710.322580645161,"m"
"2052",1397626620,0,710.322580645161,"l"
"2053",1397629500,2880,803.225806451613,"h"
"2054",1397635200,5700,948.387096774194,"h"
"2055",1397635200,0,929.032258064516,"l"
"2056",1397642700,7500,1170.96774193548,"h"
"2057",1397646300,3600,1287.09677419355,"h"
"2058",1397648400,2100,1335.48387096774,"h"
"2059",1397650200,1800,1354.83870967742,"h"
"2060",1397651400,1200,1393.54838709677,"m"
"2061",1397652720,1320,1436.12903225806,"h"
"2062",1397653200,480,1393.54838709677,"m"
"2063",1397655000,1800,1451.61290322581,"h"
"2064",1397658120,3120,1542.58064516129,"h"
"2065",1397658300,180,1538.70967741935,"m"
"2066",1397659800,1500,1567.74193548387,"h"
"2067",1397660400,600,1567.74193548387,"m"
"2068",1397660400,0,1567.74193548387,"l"
"2069",1397660400,0,1509.67741935484,"l"
"2070",1397664000,3600,1552.25806451613,"h"
"2071",1397664300,300,1500,"m"
"2072",1397664600,300,1470.96774193548,"m"
"2073",1397665200,600,1490.32258064516,"m"
"2074",1397667360,2160,1501.93548387097,"h"
"2075",1397667600,240,1509.67741935484,"m"
"2076",1397667600,0,1509.67741935484,"l"
"2077",1397669400,1800,1536.77419354839,"h"
"2078",1397671200,1800,1567.74193548387,"h"
"2079",1397671200,0,1538.70967741935,"l"
"2080",1397671200,0,1509.67741935484,"l"
"2081",1397671200,0,1451.61290322581,"l"
"2082",1397671200,0,1438.06451612903,"l"
"2083",1397674800,3600,1554.1935483871,"h"
"2084",1397674800,0,1461.29032258065,"l"
"2085",1397674800,0,1277.41935483871,"l"
"2086",1397675700,900,1306.45161290323,"m"
"2087",1397676000,300,1074.1935483871,"m"
"2088",1397676360,360,969.677419354839,"m"
"2089",1397676600,240,909.677419354839,"m"
"2090",1397678400,1800,909.677419354839,"h"
"2091",1397678400,0,870.967741935484,"l"
"2092",1397678700,300,838.064516129032,"m"
"2093",1397678700,0,822.58064516129,"l"
"2094",1397678880,180,770.322580645161,"m"
"2095",1397678940,60,671.612903225806,"m"
"2096",1397682000,3060,764.516129032258,"h"
"2097",1397682000,0,716.129032258065,"l"
"2098",1397682000,0,696.774193548387,"l"
"2099",1397683200,1200,735.483870967742,"m"
"2100",1397683800,600,754.838709677419,"m"
"2101",1397683800,0,638.709677419355,"l"
"2102",1397684700,900,658.064516129032,"m"
"2103",1397684940,240,656.129032258065,"m"
"2104",1397685480,540,654.193548387097,"m"
"2105",1397685600,120,588.387096774194,"m"
"2106",1397685600,0,580.645161290323,"l"
"2107",1397685600,0,580.645161290323,"l"
"2108",1397685600,0,522.58064516129,"l"
"2109",1397685600,0,464.516129032258,"l"
"2110",1397686020,420,478.064516129032,"m"
"2111",1397687400,1380,522.58064516129,"h"
"2112",1397687400,0,522.58064516129,"l"
"2113",1397689200,1800,580.645161290323,"h"
"2114",1397689200,0,464.516129032258,"l"
"2115",1397689200,0,464.516129032258,"l"
"2116",1397690220,1020,497.41935483871,"m"
"2117",1397691000,780,493.548387096774,"m"
"2118",1397691000,0,483.870967741935,"l"
"2119",1397691000,0,472.258064516129,"l"
"2120",1397691000,0,464.516129032258,"l"
"2121",1397691900,900,435.483870967742,"m"
"2122",1397692200,300,445.161290322581,"m"
"2123",1397692560,360,447.096774193548,"m"
"2124",1397693700,1140,483.870967741935,"m"
"2125",1397694600,900,507.096774193548,"m"
"2126",1397695200,600,524.516129032258,"m"
"2127",1397696160,960,456.774193548387,"m"
"2128",1397696400,240,464.516129032258,"m"
"2129",1397696400,0,464.516129032258,"l"
"2130",1397696400,0,425.806451612903,"l"
"2131",1397696400,0,406.451612903226,"l"
"2132",1397700000,3600,522.58064516129,"h"
"2133",1397700000,0,493.548387096774,"l"
"2134",1397700000,0,485.806451612903,"l"
"2135",1397701200,1200,507.096774193548,"m"
"2136",1397701200,0,503.225806451613,"l"
"2137",1397702100,900,532.258064516129,"m"
"2138",1397702400,300,541.935483870968,"m"
"2139",1397703000,600,561.290322580645,"m"
"2140",1397703300,300,570.967741935484,"m"
"2141",1397703300,0,557.41935483871,"l"
"2142",1397703300,0,512.903225806452,"l"
"2143",1397704800,1500,561.290322580645,"h"
"2144",1397705400,600,522.58064516129,"m"
"2145",1397705400,0,522.58064516129,"l"
"2146",1397707080,1680,576.774193548387,"h"
"2147",1397707080,0,543.870967741935,"l"
"2148",1397707200,120,522.58064516129,"m"
"2149",1397707200,0,522.58064516129,"l"
"2150",1397707200,0,522.58064516129,"l"
"2151",1397708880,1680,576.774193548387,"h"
"2152",1397709000,120,551.612903225806,"m"
"2153",1397710800,1800,600,"h"
"2154",1397710800,0,588.387096774194,"l"
"2155",1397710800,0,551.612903225806,"l"
"2156",1397710800,0,522.58064516129,"l"
"2157",1397712240,1440,549.677419354839,"h"
"2158",1397713500,1260,559.354838709677,"h"
"2159",1397714400,900,580.645161290323,"m"
"2160",1397714640,240,588.387096774194,"m"
"2161",1397718000,3360,696.774193548387,"h"
"2162",1397719800,1800,754.838709677419,"h"
"2163",1397721600,1800,696.774193548387,"h"
"2164",1397722740,1140,733.548387096774,"m"
"2165",1397732400,9660,1045.16129032258,"h"
"2166",1397732400,0,1006.45161290323,"l"
"2167",1397734800,2400,1083.87096774194,"h"
"2168",1397736900,2100,1122.58064516129,"h"
"2169",1397737800,900,1141.93548387097,"m"
"2170",1397739000,1200,1161.29032258065,"m"
"2171",1397739600,600,1170.96774193548,"m"
"2172",1397739600,0,1170.96774193548,"l"
"2173",1397739600,0,1170.96774193548,"l"
"2174",1397743200,3600,1238.70967741935,"h"
"2175",1397743200,0,1219.35483870968,"l"
"2176",1397743200,0,1219.35483870968,"l"
"2177",1397743200,0,1165.16129032258,"l"
"2178",1397745000,1800,1223.22580645161,"h"
"2179",1397746200,1200,1258.06451612903,"m"
"2180",1397748600,2400,1335.48387096774,"h"
"2181",1397748900,300,1345.16129032258,"m"
"2182",1397751300,2400,1368.38709677419,"h"
"2183",1397752200,900,1393.54838709677,"m"
"2184",1397752560,360,1347.09677419355,"m"
"2185",1397754000,1440,1393.54838709677,"h"
"2186",1397754000,0,1393.54838709677,"l"
"2187",1397754000,0,1393.54838709677,"l"
"2188",1397754000,0,1347.09677419355,"l"
"2189",1397755020,1020,1339.35483870968,"m"
"2190",1397755800,780,1335.48387096774,"m"
"2191",1397756700,900,1356.77419354839,"m"
"2192",1397757600,900,1277.41935483871,"m"
"2193",1397759400,1800,1277.41935483871,"h"
"2194",1397759400,0,1219.35483870968,"l"
"2195",1397761200,1800,1240.64516129032,"h"
"2196",1397761500,300,938.709677419355,"m"
"2197",1397762580,1080,973.548387096774,"m"
"2198",1397764020,1440,942.58064516129,"h"
"2199",1397764800,780,900,"m"
"2200",1397765700,900,900,"m"
"2201",1397766600,900,890.322580645161,"m"
"2202",1397767800,1200,909.677419354839,"m"
"2203",1397768400,600,929.032258064516,"m"
"2204",1397768400,0,929.032258064516,"l"
"2205",1397768400,0,812.903225806452,"l"
"2206",1397768400,0,812.903225806452,"l"
"2207",1397768400,0,812.903225806452,"l"
"2208",1397770500,2100,880.645161290323,"h"
"2209",1397770860,360,834.193548387097,"m"
"2210",1397772000,1140,832.258064516129,"m"
"2211",1397772000,0,754.838709677419,"l"
"2212",1397772000,0,745.161290322581,"l"
"2213",1397772000,0,667.741935483871,"l"
"2214",1397772000,0,638.709677419355,"l"
"2215",1397772000,0,627.096774193548,"l"
"2216",1397772000,0,580.645161290323,"l"
"2217",1397772000,0,580.645161290323,"l"
"2218",1397772600,600,600,"m"
"2219",1397772600,0,600,"l"
"2220",1397774100,1500,615.483870967742,"h"
"2221",1397775000,900,619.354838709677,"m"
"2222",1397775600,600,609.677419354839,"m"
"2223",1397775600,0,580.645161290323,"l"
"2224",1397775600,0,522.58064516129,"l"
"2225",1397775600,0,522.58064516129,"l"
"2226",1397776200,600,483.870967741935,"m"
"2227",1397776200,0,474.193548387097,"l"
"2228",1397776500,300,449.032258064516,"m"
"2229",1397776800,300,412.258064516129,"m"
"2230",1397777040,240,394.838709677419,"m"
"2231",1397777400,360,377.41935483871,"m"
"2232",1397777400,0,348.387096774194,"l"
"2233",1397777700,300,319.354838709677,"m"
"2234",1397779200,1500,348.387096774194,"h"
"2235",1397779200,0,348.387096774194,"l"
"2236",1397779200,0,348.387096774194,"l"
"2237",1397780100,900,377.41935483871,"m"
"2238",1397781000,900,406.451612903226,"m"
"2239",1397781900,900,367.741935483871,"m"
"2240",1397781900,0,356.129032258065,"l"
"2241",1397781960,60,321.290322580645,"m"
"2242",1397782140,180,327.096774193548,"m"
"2243",1397782620,480,342.58064516129,"m"
"2244",1397782800,180,348.387096774194,"m"
"2245",1397782800,0,348.387096774194,"l"
"2246",1397784600,1800,406.451612903226,"h"
"2247",1397784600,0,406.451612903226,"l"
"2248",1397785200,600,425.806451612903,"m"
"2249",1397786400,1200,445.161290322581,"m"
"2250",1397786400,0,445.161290322581,"l"
"2251",1397787000,600,416.129032258065,"m"
"2252",1397787000,0,387.096774193548,"l"
"2253",1397787900,900,396.774193548387,"m"
"2254",1397788200,300,406.451612903226,"m"
"2255",1397788200,0,406.451612903226,"l"
"2256",1397788200,0,406.451612903226,"l"
"2257",1397788200,0,387.096774193548,"l"
